hour,parking_lot,capacity,dia_x,date,weekday,entries,exits,occupancy,traffic_score,total_flow,hourly_flow_rate,temp_min_c,temp_max_c
6,P023,180.0,164.0,2022-06-13,0.0,46.0,13.0,62.0,2.0,59.0,59.0,19.0,27.6
7,P023,180.0,164.0,2022-06-13,0.0,36.0,18.0,59.0,2.0,54.0,54.0,19.0,27.6
8,P023,180.0,164.0,2022-06-13,0.0,0.0,46.0,56.0,4.0,46.0,46.0,19.0,27.6
9,P023,180.0,164.0,2022-06-13,0.0,12.0,25.0,54.0,0.0,37.0,37.0,19.0,27.6
10,P023,180.0,164.0,2022-06-13,0.0,0.0,81.0,51.0,0.0,81.0,81.0,19.0,27.6
11,P023,180.0,164.0,2022-06-13,0.0,0.0,73.0,48.0,2.0,73.0,73.0,19.0,27.6
12,P023,180.0,164.0,2022-06-13,0.0,3.0,35.0,47.0,4.0,38.0,38.0,19.0,27.6
13,P023,180.0,164.0,2022-06-13,0.0,3.0,23.0,48.0,4.0,26.0,26.0,19.0,27.6
14,P023,180.0,164.0,2022-06-13,0.0,5.0,66.0,49.0,4.0,71.0,71.0,19.0,27.6
15,P023,180.0,164.0,2022-06-13,0.0,3.0,9.0,49.0,4.0,12.0,12.0,19.0,27.6
16,P023,180.0,164.0,2022-06-13,0.0,9.0,10.0,48.0,4.0,19.0,19.0,19.0,27.6
17,P023,180.0,164.0,2022-06-13,0.0,39.0,3.0,51.0,5.0,42.0,42.0,19.0,27.6
18,P023,180.0,164.0,2022-06-13,0.0,79.0,5.0,55.0,4.0,84.0,84.0,19.0,27.6
19,P023,180.0,164.0,2022-06-13,0.0,69.0,10.0,57.0,4.0,79.0,79.0,19.0,27.6
20,P023,180.0,164.0,2022-06-13,0.0,69.0,10.0,58.0,1.0,79.0,79.0,19.0,27.6
21,P023,180.0,164.0,2022-06-13,0.0,46.0,16.0,58.0,4.0,62.0,62.0,19.0,27.6
22,P023,180.0,164.0,2022-06-13,0.0,1.0,4.0,58.0,6.0,5.0,5.0,19.0,27.6
23,P023,180.0,164.0,2022-06-13,0.0,14.0,11.0,59.0,3.0,25.0,25.0,19.0,27.6
0,P023,180.0,165.0,2022-06-14,1.0,4.0,1.0,59.0,2.0,5.0,5.0,17.7,24.4
1,P023,180.0,165.0,2022-06-14,1.0,14.0,10.0,59.0,2.0,24.0,24.0,17.7,24.4
2,P023,180.0,165.0,2022-06-14,1.0,2.0,1.0,60.0,1.0,3.0,3.0,17.7,24.4
3,P023,180.0,165.0,2022-06-14,1.0,7.0,8.0,60.0,1.0,15.0,15.0,17.7,24.4
4,P023,180.0,165.0,2022-06-14,1.0,0.0,4.0,59.0,1.0,4.0,4.0,17.7,24.4
5,P023,180.0,165.0,2022-06-14,1.0,9.0,9.0,60.0,1.0,18.0,18.0,17.7,24.4
6,P023,180.0,165.0,2022-06-14,1.0,1.0,30.0,59.0,2.0,31.0,31.0,17.7,24.4
7,P023,180.0,165.0,2022-06-14,1.0,0.0,48.0,48.0,3.0,48.0,48.0,17.7,24.4
8,P023,180.0,165.0,2022-06-14,1.0,9.0,236.0,33.0,8.0,245.0,245.0,17.7,24.4
9,P023,180.0,165.0,2022-06-14,1.0,11.0,340.0,22.0,1.0,351.0,351.0,17.7,24.4
10,P023,180.0,165.0,2022-06-14,1.0,12.0,353.0,6.0,6.0,365.0,365.0,17.7,24.4
11,P023,180.0,165.0,2022-06-14,1.0,74.0,70.0,11.0,6.0,144.0,144.0,17.7,24.4
12,P023,180.0,165.0,2022-06-14,1.0,58.0,8.0,22.0,6.0,66.0,66.0,17.7,24.4
13,P023,180.0,165.0,2022-06-14,1.0,51.0,150.0,22.0,6.0,201.0,201.0,17.7,24.4
14,P023,180.0,165.0,2022-06-14,1.0,22.0,160.0,16.0,6.0,182.0,182.0,17.7,24.4
15,P023,180.0,165.0,2022-06-14,1.0,24.0,11.0,17.0,6.0,35.0,35.0,17.7,24.4
16,P023,180.0,165.0,2022-06-14,1.0,62.0,79.0,21.0,6.0,141.0,141.0,17.7,24.4
17,P023,180.0,165.0,2022-06-14,1.0,263.0,19.0,37.0,6.0,282.0,282.0,17.7,24.4
18,P023,180.0,165.0,2022-06-14,1.0,226.0,15.0,48.0,5.0,241.0,241.0,17.7,24.4
19,P023,180.0,165.0,2022-06-14,1.0,260.0,15.0,54.0,6.0,275.0,275.0,17.7,24.4
20,P023,180.0,165.0,2022-06-14,1.0,78.0,12.0,55.0,3.0,90.0,90.0,17.7,24.4
21,P023,180.0,165.0,2022-06-14,1.0,21.0,12.0,55.0,5.0,33.0,33.0,17.7,24.4
22,P023,180.0,165.0,2022-06-14,1.0,131.0,9.0,57.0,4.0,140.0,140.0,17.7,24.4
23,P023,180.0,165.0,2022-06-14,1.0,6.0,9.0,57.0,3.0,15.0,15.0,17.7,24.4
0,P023,180.0,166.0,2022-06-15,2.0,185.0,32.0,57.0,3.0,217.0,217.0,18.3,27.3
1,P023,180.0,166.0,2022-06-15,2.0,8.0,6.0,57.0,1.0,14.0,14.0,18.3,27.3
2,P023,180.0,166.0,2022-06-15,2.0,10.0,16.0,58.0,1.0,26.0,26.0,18.3,27.3
3,P023,180.0,166.0,2022-06-15,2.0,4.0,9.0,58.0,1.0,13.0,13.0,18.3,27.3
4,P023,180.0,166.0,2022-06-15,2.0,0.0,15.0,57.0,1.0,15.0,15.0,18.3,27.3
5,P023,180.0,166.0,2022-06-15,2.0,16.0,13.0,58.0,1.0,29.0,29.0,18.3,27.3
6,P023,180.0,166.0,2022-06-15,2.0,0.0,41.0,56.0,1.0,41.0,41.0,18.3,27.3
7,P023,180.0,166.0,2022-06-15,2.0,27.0,339.0,38.0,1.0,366.0,366.0,18.3,27.3
8,P023,180.0,166.0,2022-06-15,2.0,29.0,229.0,21.0,2.0,258.0,258.0,18.3,27.3
9,P023,180.0,166.0,2022-06-15,2.0,7.0,221.0,20.0,3.0,228.0,228.0,18.3,27.3
10,P023,180.0,166.0,2022-06-15,2.0,8.0,30.0,20.0,7.0,38.0,38.0,18.3,27.3
11,P023,180.0,166.0,2022-06-15,2.0,16.0,77.0,23.0,6.0,93.0,93.0,18.3,27.3
12,P023,180.0,166.0,2022-06-15,2.0,3.0,72.0,23.0,7.0,75.0,75.0,18.3,27.3
13,P023,180.0,166.0,2022-06-15,2.0,3.0,94.0,17.0,6.0,97.0,97.0,18.3,27.3
14,P023,180.0,166.0,2022-06-15,2.0,2.0,12.0,17.0,7.0,14.0,14.0,18.3,27.3
15,P023,180.0,166.0,2022-06-15,2.0,26.0,10.0,20.0,8.0,36.0,36.0,18.3,27.3
16,P023,180.0,166.0,2022-06-15,2.0,37.0,130.0,24.0,6.0,167.0,167.0,18.3,27.3
17,P023,180.0,166.0,2022-06-15,2.0,397.0,27.0,41.0,1.0,424.0,424.0,18.3,27.3
18,P023,180.0,166.0,2022-06-15,2.0,292.0,28.0,49.0,2.0,320.0,320.0,18.3,27.3
19,P023,180.0,166.0,2022-06-15,2.0,99.0,14.0,55.0,4.0,113.0,113.0,18.3,27.3
20,P023,180.0,166.0,2022-06-15,2.0,80.0,12.0,56.0,3.0,92.0,92.0,18.3,27.3
21,P023,180.0,166.0,2022-06-15,2.0,4.0,16.0,56.0,6.0,20.0,20.0,18.3,27.3
22,P023,180.0,166.0,2022-06-15,2.0,6.0,21.0,56.0,4.0,27.0,27.0,18.3,27.3
23,P023,180.0,166.0,2022-06-15,2.0,76.0,5.0,58.0,2.0,81.0,81.0,18.3,27.3
0,P023,180.0,167.0,2022-06-16,3.0,8.0,18.0,58.0,2.0,26.0,26.0,17.2,24.3
1,P023,180.0,167.0,2022-06-16,3.0,7.0,8.0,58.0,3.0,15.0,15.0,17.2,24.3
2,P023,180.0,167.0,2022-06-16,3.0,1.0,2.0,58.0,2.0,3.0,3.0,17.2,24.3
3,P023,180.0,167.0,2022-06-16,3.0,0.0,20.0,58.0,1.0,20.0,20.0,17.2,24.3
4,P023,180.0,167.0,2022-06-16,3.0,106.0,20.0,58.0,1.0,126.0,126.0,17.2,24.3
5,P023,180.0,167.0,2022-06-16,3.0,0.0,20.0,57.0,1.0,20.0,20.0,17.2,24.3
6,P023,180.0,167.0,2022-06-16,3.0,12.0,20.0,54.0,1.0,32.0,32.0,17.2,24.3
7,P023,180.0,167.0,2022-06-16,3.0,0.0,56.0,51.0,1.0,56.0,56.0,17.2,24.3
8,P023,180.0,167.0,2022-06-16,3.0,0.0,32.0,48.0,1.0,32.0,32.0,17.2,24.3
9,P023,180.0,167.0,2022-06-16,3.0,1.0,113.0,43.0,0.0,114.0,114.0,17.2,24.3
10,P023,180.0,167.0,2022-06-16,3.0,4.0,81.0,41.0,2.0,85.0,85.0,17.2,24.3
11,P023,180.0,167.0,2022-06-16,3.0,8.0,56.0,40.0,4.0,64.0,64.0,17.2,24.3
12,P023,180.0,167.0,2022-06-16,3.0,2.0,31.0,41.0,4.0,33.0,33.0,17.2,24.3
13,P023,180.0,167.0,2022-06-16,3.0,35.0,0.0,43.0,0.0,35.0,35.0,17.2,24.3
14,P023,180.0,167.0,2022-06-16,3.0,8.0,9.0,43.0,4.0,17.0,17.0,17.2,24.3
15,P023,180.0,167.0,2022-06-16,3.0,5.0,50.0,40.0,4.0,55.0,55.0,17.2,24.3
16,P023,180.0,167.0,2022-06-16,3.0,18.0,7.0,41.0,5.0,25.0,25.0,17.2,24.3
17,P023,180.0,167.0,2022-06-16,3.0,37.0,3.0,44.0,5.0,40.0,40.0,17.2,24.3
18,P023,180.0,167.0,2022-06-16,3.0,61.0,5.0,48.0,5.0,66.0,66.0,17.2,24.3
19,P023,180.0,167.0,2022-06-16,3.0,56.0,11.0,49.0,3.0,67.0,67.0,17.2,24.3
20,P023,180.0,167.0,2022-06-16,3.0,12.0,22.0,50.0,3.0,34.0,34.0,17.2,24.3
21,P023,180.0,167.0,2022-06-16,3.0,27.0,4.0,51.0,0.0,31.0,31.0,17.2,24.3
22,P023,180.0,167.0,2022-06-16,3.0,77.0,7.0,56.0,3.0,84.0,84.0,17.2,24.3
23,P023,180.0,167.0,2022-06-16,3.0,71.0,15.0,58.0,2.0,86.0,86.0,17.2,24.3
0,P023,180.0,168.0,2022-06-17,4.0,52.0,10.0,59.0,2.0,62.0,62.0,17.9,25.2
1,P023,180.0,168.0,2022-06-17,4.0,11.0,17.0,59.0,2.0,28.0,28.0,17.9,25.2
2,P023,180.0,168.0,2022-06-17,4.0,46.0,14.0,59.0,1.0,60.0,60.0,17.9,25.2
3,P023,180.0,168.0,2022-06-17,4.0,5.0,8.0,59.0,1.0,13.0,13.0,17.9,25.2
4,P023,180.0,168.0,2022-06-17,4.0,2.0,19.0,58.0,1.0,21.0,21.0,17.9,25.2
5,P023,180.0,168.0,2022-06-17,4.0,33.0,11.0,59.0,1.0,44.0,44.0,17.9,25.2
6,P023,180.0,168.0,2022-06-17,4.0,1.0,38.0,56.0,2.0,39.0,39.0,17.9,25.2
7,P023,180.0,168.0,2022-06-17,4.0,0.0,88.0,50.0,3.0,88.0,88.0,17.9,25.2
8,P023,180.0,168.0,2022-06-17,4.0,16.0,113.0,40.0,1.0,129.0,129.0,17.9,25.2
9,P023,180.0,168.0,2022-06-17,4.0,12.0,144.0,34.0,4.0,156.0,156.0,17.9,25.2
10,P023,180.0,168.0,2022-06-17,4.0,12.0,113.0,28.0,6.0,125.0,125.0,17.9,25.2
11,P023,180.0,168.0,2022-06-17,4.0,18.0,132.0,30.0,6.0,150.0,150.0,17.9,25.2
12,P023,180.0,168.0,2022-06-17,4.0,16.0,148.0,29.0,7.0,164.0,164.0,17.9,25.2
13,P023,180.0,168.0,2022-06-17,4.0,6.0,35.0,29.0,6.0,41.0,41.0,17.9,25.2
14,P023,180.0,168.0,2022-06-17,4.0,14.0,44.0,29.0,6.0,58.0,58.0,17.9,25.2
15,P023,180.0,168.0,2022-06-17,4.0,33.0,4.0,31.0,6.0,37.0,37.0,17.9,25.2
16,P023,180.0,168.0,2022-06-17,4.0,45.0,25.0,35.0,6.0,70.0,70.0,17.9,25.2
17,P023,180.0,168.0,2022-06-17,4.0,110.0,39.0,42.0,6.0,149.0,149.0,17.9,25.2
18,P023,180.0,168.0,2022-06-17,4.0,284.0,20.0,50.0,6.0,304.0,304.0,17.9,25.2
19,P023,180.0,168.0,2022-06-17,4.0,112.0,11.0,54.0,6.0,123.0,123.0,17.9,25.2
20,P023,180.0,168.0,2022-06-17,4.0,34.0,9.0,55.0,1.0,43.0,43.0,17.9,25.2
21,P023,180.0,168.0,2022-06-17,4.0,62.0,14.0,54.0,4.0,76.0,76.0,17.9,25.2
22,P023,180.0,168.0,2022-06-17,4.0,8.0,25.0,54.0,6.0,33.0,33.0,17.9,25.2
23,P023,180.0,168.0,2022-06-17,4.0,10.0,10.0,55.0,3.0,20.0,20.0,17.9,25.2
0,P023,180.0,169.0,2022-06-18,5.0,25.0,6.0,56.0,4.0,31.0,31.0,17.3,22.9
1,P023,180.0,169.0,2022-06-18,5.0,17.0,14.0,57.0,3.0,31.0,31.0,17.3,22.9
2,P023,180.0,169.0,2022-06-18,5.0,59.0,14.0,57.0,2.0,73.0,73.0,17.3,22.9
3,P023,180.0,169.0,2022-06-18,5.0,3.0,15.0,57.0,1.0,18.0,18.0,17.3,22.9
4,P023,180.0,169.0,2022-06-18,5.0,20.0,11.0,56.0,1.0,31.0,31.0,17.3,22.9
5,P023,180.0,169.0,2022-06-18,5.0,1.0,15.0,56.0,1.0,16.0,16.0,17.3,22.9
6,P023,180.0,169.0,2022-06-18,5.0,12.0,11.0,56.0,2.0,23.0,23.0,17.3,22.9
7,P023,180.0,169.0,2022-06-18,5.0,0.0,31.0,53.0,1.0,31.0,31.0,17.3,22.9
8,P023,180.0,169.0,2022-06-18,5.0,0.0,86.0,44.0,4.0,86.0,86.0,17.3,22.9
9,P023,180.0,169.0,2022-06-18,5.0,4.0,13.0,39.0,0.0,17.0,17.0,17.3,22.9
10,P023,180.0,169.0,2022-06-18,5.0,1.0,85.0,33.0,5.0,86.0,86.0,17.3,22.9
11,P023,180.0,169.0,2022-06-18,5.0,5.0,26.0,33.0,5.0,31.0,31.0,17.3,22.9
12,P023,180.0,169.0,2022-06-18,5.0,17.0,27.0,36.0,5.0,44.0,44.0,17.3,22.9
13,P023,180.0,169.0,2022-06-18,5.0,25.0,64.0,37.0,6.0,89.0,89.0,17.3,22.9
14,P023,180.0,169.0,2022-06-18,5.0,5.0,116.0,29.0,5.0,121.0,121.0,17.3,22.9
15,P023,180.0,169.0,2022-06-18,5.0,5.0,185.0,20.0,5.0,190.0,190.0,17.3,22.9
16,P023,180.0,169.0,2022-06-18,5.0,6.0,56.0,11.0,5.0,62.0,62.0,17.3,22.9
17,P023,180.0,169.0,2022-06-18,5.0,3.0,74.0,9.0,6.0,77.0,77.0,17.3,22.9
18,P023,180.0,169.0,2022-06-18,5.0,13.0,43.0,11.0,6.0,56.0,56.0,17.3,22.9
19,P023,180.0,169.0,2022-06-18,5.0,51.0,28.0,17.0,5.0,79.0,79.0,17.3,22.9
20,P023,180.0,169.0,2022-06-18,5.0,9.0,4.0,19.0,3.0,13.0,13.0,17.3,22.9
21,P023,180.0,169.0,2022-06-18,5.0,15.0,89.0,20.0,6.0,104.0,104.0,17.3,22.9
22,P023,180.0,169.0,2022-06-18,5.0,53.0,142.0,24.0,5.0,195.0,195.0,17.3,22.9
23,P023,180.0,169.0,2022-06-18,5.0,70.0,3.0,28.0,3.0,73.0,73.0,17.3,22.9
0,P023,180.0,170.0,2022-06-19,6.0,243.0,18.0,44.0,3.0,261.0,261.0,18.0,23.8
1,P023,180.0,170.0,2022-06-19,6.0,200.0,23.0,50.0,2.0,223.0,223.0,18.0,23.8
2,P023,180.0,170.0,2022-06-19,6.0,123.0,16.0,50.0,1.0,139.0,139.0,18.0,23.8
3,P023,180.0,170.0,2022-06-19,6.0,28.0,10.0,50.0,2.0,38.0,38.0,18.0,23.8
4,P023,180.0,170.0,2022-06-19,6.0,0.0,10.0,50.0,2.0,10.0,10.0,18.0,23.8
5,P023,180.0,170.0,2022-06-19,6.0,0.0,26.0,47.0,1.0,26.0,26.0,18.0,23.8
6,P023,180.0,170.0,2022-06-19,6.0,0.0,11.0,46.0,1.0,11.0,11.0,18.0,23.8
7,P023,180.0,170.0,2022-06-19,6.0,4.0,10.0,44.0,1.0,14.0,14.0,18.0,23.8
8,P023,180.0,170.0,2022-06-19,6.0,2.0,2.0,45.0,2.0,4.0,4.0,18.0,23.8
9,P023,180.0,170.0,2022-06-19,6.0,0.0,31.0,43.0,1.0,31.0,31.0,18.0,23.8
10,P023,180.0,170.0,2022-06-19,6.0,0.0,42.0,38.0,2.0,42.0,42.0,18.0,23.8
11,P023,180.0,170.0,2022-06-19,6.0,23.0,121.0,36.0,2.0,144.0,144.0,18.0,23.8
12,P023,180.0,170.0,2022-06-19,6.0,1.0,57.0,35.0,5.0,58.0,58.0,18.0,23.8
13,P023,180.0,170.0,2022-06-19,6.0,13.0,21.0,36.0,5.0,34.0,34.0,18.0,23.8
14,P023,180.0,170.0,2022-06-19,6.0,0.0,40.0,32.0,2.0,40.0,40.0,18.0,23.8
15,P023,180.0,170.0,2022-06-19,6.0,4.0,159.0,29.0,4.0,163.0,163.0,18.0,23.8
16,P023,180.0,170.0,2022-06-19,6.0,0.0,54.0,22.0,6.0,54.0,54.0,18.0,23.8
17,P023,180.0,170.0,2022-06-19,6.0,3.0,128.0,18.0,6.0,131.0,131.0,18.0,23.8
18,P023,180.0,170.0,2022-06-19,6.0,8.0,53.0,16.0,6.0,61.0,61.0,18.0,23.8
19,P023,180.0,170.0,2022-06-19,6.0,39.0,82.0,19.0,5.0,121.0,121.0,18.0,23.8
20,P023,180.0,170.0,2022-06-19,6.0,49.0,4.0,24.0,5.0,53.0,53.0,18.0,23.8
21,P023,180.0,170.0,2022-06-19,6.0,22.0,0.0,28.0,4.0,22.0,22.0,18.0,23.8
22,P023,180.0,170.0,2022-06-19,6.0,39.0,3.0,31.0,2.0,42.0,42.0,18.0,23.8
23,P023,180.0,170.0,2022-06-19,6.0,30.0,5.0,34.0,5.0,35.0,35.0,18.0,23.8
0,P023,180.0,171.0,2022-06-20,0.0,146.0,13.0,48.0,2.0,159.0,159.0,15.7,22.5
1,P023,180.0,171.0,2022-06-20,0.0,180.0,20.0,51.0,1.0,200.0,200.0,15.7,22.5
2,P023,180.0,171.0,2022-06-20,0.0,149.0,17.0,51.0,1.0,166.0,166.0,15.7,22.5
3,P023,180.0,171.0,2022-06-20,0.0,0.0,19.0,51.0,1.0,19.0,19.0,15.7,22.5
4,P023,180.0,171.0,2022-06-20,0.0,152.0,40.0,49.0,1.0,192.0,192.0,15.7,22.5
5,P023,180.0,171.0,2022-06-20,0.0,21.0,13.0,48.0,1.0,34.0,34.0,15.7,22.5
6,P023,180.0,171.0,2022-06-20,0.0,3.0,9.0,48.0,1.0,12.0,12.0,15.7,22.5
7,P023,180.0,171.0,2022-06-20,0.0,1.0,65.0,42.0,3.0,66.0,66.0,15.7,22.5
8,P023,180.0,171.0,2022-06-20,0.0,17.0,260.0,27.0,7.0,277.0,277.0,15.7,22.5
9,P023,180.0,171.0,2022-06-20,0.0,2.0,90.0,20.0,2.0,92.0,92.0,15.7,22.5
10,P023,180.0,171.0,2022-06-20,0.0,14.0,21.0,22.0,3.0,35.0,35.0,15.7,22.5
11,P023,180.0,171.0,2022-06-20,0.0,5.0,42.0,21.0,7.0,47.0,47.0,15.7,22.5
12,P023,180.0,171.0,2022-06-20,0.0,25.0,37.0,24.0,6.0,62.0,62.0,15.7,22.5
13,P023,180.0,171.0,2022-06-20,0.0,6.0,220.0,16.0,5.0,226.0,226.0,15.7,22.5
14,P023,180.0,171.0,2022-06-20,0.0,35.0,51.0,14.0,8.0,86.0,86.0,15.7,22.5
15,P023,180.0,171.0,2022-06-20,0.0,3.0,37.0,16.0,6.0,40.0,40.0,15.7,22.5
16,P023,180.0,171.0,2022-06-20,0.0,8.0,53.0,16.0,4.0,61.0,61.0,15.7,22.5
17,P023,180.0,171.0,2022-06-20,0.0,131.0,24.0,30.0,6.0,155.0,155.0,15.7,22.5
18,P023,180.0,171.0,2022-06-20,0.0,195.0,13.0,45.0,8.0,208.0,208.0,15.7,22.5
19,P023,180.0,171.0,2022-06-20,0.0,186.0,10.0,48.0,6.0,196.0,196.0,15.7,22.5
20,P023,180.0,171.0,2022-06-20,0.0,203.0,18.0,53.0,7.0,221.0,221.0,15.7,22.5
21,P023,180.0,171.0,2022-06-20,0.0,42.0,2.0,55.0,6.0,44.0,44.0,15.7,22.5
22,P023,180.0,171.0,2022-06-20,0.0,47.0,12.0,55.0,2.0,59.0,59.0,15.7,22.5
23,P023,180.0,171.0,2022-06-20,0.0,13.0,11.0,55.0,3.0,24.0,24.0,15.7,22.5
0,P023,180.0,172.0,2022-06-21,1.0,20.0,15.0,55.0,3.0,35.0,35.0,15.6,21.8
1,P023,180.0,172.0,2022-06-21,1.0,17.0,10.0,55.0,1.0,27.0,27.0,15.6,21.8
2,P023,180.0,172.0,2022-06-21,1.0,65.0,17.0,55.0,1.0,82.0,82.0,15.6,21.8
3,P023,180.0,172.0,2022-06-21,1.0,90.0,25.0,55.0,1.0,115.0,115.0,15.6,21.8
4,P023,180.0,172.0,2022-06-21,1.0,0.0,8.0,54.0,1.0,8.0,8.0,15.6,21.8
5,P023,180.0,172.0,2022-06-21,1.0,0.0,16.0,54.0,1.0,16.0,16.0,15.6,21.8
6,P023,180.0,172.0,2022-06-21,1.0,0.0,19.0,53.0,2.0,19.0,19.0,15.6,21.8
7,P023,180.0,172.0,2022-06-21,1.0,4.0,113.0,45.0,3.0,117.0,117.0,15.6,21.8
8,P023,180.0,172.0,2022-06-21,1.0,11.0,353.0,23.0,9.0,364.0,364.0,15.6,21.8
9,P023,180.0,172.0,2022-06-21,1.0,7.0,177.0,9.0,1.0,184.0,184.0,15.6,21.8
10,P023,180.0,172.0,2022-06-21,1.0,9.0,141.0,6.0,7.0,150.0,150.0,15.6,21.8
11,P023,180.0,172.0,2022-06-21,1.0,8.0,132.0,14.0,7.0,140.0,140.0,15.6,21.8
12,P023,180.0,172.0,2022-06-21,1.0,2.0,16.0,10.0,6.0,18.0,18.0,15.6,21.8
13,P023,180.0,172.0,2022-06-21,1.0,16.0,61.0,9.0,7.0,77.0,77.0,15.6,21.8
14,P023,180.0,172.0,2022-06-21,1.0,12.0,182.0,6.0,5.0,194.0,194.0,15.6,21.8
15,P023,180.0,172.0,2022-06-21,1.0,22.0,19.0,10.0,6.0,41.0,41.0,15.6,21.8
16,P023,180.0,172.0,2022-06-21,1.0,79.0,12.0,20.0,7.0,91.0,91.0,15.6,21.8
17,P023,180.0,172.0,2022-06-21,1.0,168.0,8.0,42.0,6.0,176.0,176.0,15.6,21.8
18,P023,180.0,172.0,2022-06-21,1.0,348.0,29.0,55.0,6.0,377.0,377.0,15.6,21.8
19,P023,180.0,172.0,2022-06-21,1.0,143.0,12.0,57.0,4.0,155.0,155.0,15.6,21.8
20,P023,180.0,172.0,2022-06-21,1.0,98.0,8.0,63.0,2.0,106.0,106.0,15.6,21.8
21,P023,180.0,172.0,2022-06-21,1.0,71.0,8.0,64.0,6.0,79.0,79.0,15.6,21.8
22,P023,180.0,172.0,2022-06-21,1.0,20.0,5.0,65.0,2.0,25.0,25.0,15.6,21.8
23,P023,180.0,172.0,2022-06-21,1.0,143.0,10.0,66.0,3.0,153.0,153.0,15.6,21.8
0,P023,180.0,173.0,2022-06-22,2.0,30.0,3.0,66.0,3.0,33.0,33.0,17.0,21.9
1,P023,180.0,173.0,2022-06-22,2.0,157.0,14.0,66.0,2.0,171.0,171.0,17.0,21.9
2,P023,180.0,173.0,2022-06-22,2.0,262.0,26.0,66.0,1.0,288.0,288.0,17.0,21.9
3,P023,180.0,173.0,2022-06-22,2.0,30.0,9.0,66.0,1.0,39.0,39.0,17.0,21.9
4,P023,180.0,173.0,2022-06-22,2.0,22.0,11.0,65.0,1.0,33.0,33.0,17.0,21.9
5,P023,180.0,173.0,2022-06-22,2.0,0.0,5.0,65.0,1.0,5.0,5.0,17.0,21.9
6,P023,180.0,173.0,2022-06-22,2.0,0.0,45.0,63.0,1.0,45.0,45.0,17.0,21.9
7,P023,180.0,173.0,2022-06-22,2.0,4.0,118.0,54.0,3.0,122.0,122.0,17.0,21.9
8,P023,180.0,173.0,2022-06-22,2.0,7.0,225.0,48.0,8.0,232.0,232.0,17.0,21.9
9,P023,180.0,173.0,2022-06-22,2.0,5.0,140.0,35.0,2.0,145.0,145.0,17.0,21.9
10,P023,180.0,173.0,2022-06-22,2.0,15.0,231.0,19.0,7.0,246.0,246.0,17.0,21.9
11,P023,180.0,173.0,2022-06-22,2.0,10.0,261.0,21.0,7.0,271.0,271.0,17.0,21.9
12,P023,180.0,173.0,2022-06-22,2.0,7.0,111.0,20.0,6.0,118.0,118.0,17.0,21.9
13,P023,180.0,173.0,2022-06-22,2.0,4.0,53.0,14.0,7.0,57.0,57.0,17.0,21.9
14,P023,180.0,173.0,2022-06-22,2.0,48.0,128.0,21.0,7.0,176.0,176.0,17.0,21.9
15,P023,180.0,173.0,2022-06-22,2.0,66.0,119.0,30.0,7.0,185.0,185.0,17.0,21.9
16,P023,180.0,173.0,2022-06-22,2.0,28.0,48.0,36.0,7.0,76.0,76.0,17.0,21.9
17,P023,180.0,173.0,2022-06-22,2.0,202.0,28.0,42.0,6.0,230.0,230.0,17.0,21.9
18,P023,180.0,173.0,2022-06-22,2.0,230.0,14.0,45.0,7.0,244.0,244.0,17.0,21.9
19,P023,180.0,173.0,2022-06-22,2.0,139.0,10.0,50.0,5.0,149.0,149.0,17.0,21.9
20,P023,180.0,173.0,2022-06-22,2.0,106.0,18.0,51.0,1.0,124.0,124.0,17.0,21.9
21,P023,180.0,173.0,2022-06-22,2.0,116.0,16.0,50.0,6.0,132.0,132.0,17.0,21.9
22,P023,180.0,173.0,2022-06-22,2.0,7.0,18.0,50.0,4.0,25.0,25.0,17.0,21.9
23,P023,180.0,173.0,2022-06-22,2.0,83.0,31.0,50.0,2.0,114.0,114.0,17.0,21.9
0,P023,180.0,174.0,2022-06-23,3.0,0.0,9.0,49.0,4.0,9.0,9.0,17.8,23.8
1,P023,180.0,174.0,2022-06-23,3.0,13.0,9.0,49.0,2.0,22.0,22.0,17.8,23.8
2,P023,180.0,174.0,2022-06-23,3.0,3.0,8.0,49.0,1.0,11.0,11.0,17.8,23.8
3,P023,180.0,174.0,2022-06-23,3.0,0.0,0.0,49.0,1.0,0.0,0.0,17.8,23.8
4,P023,180.0,174.0,2022-06-23,3.0,0.0,10.0,48.0,1.0,10.0,10.0,17.8,23.8
5,P023,180.0,174.0,2022-06-23,3.0,2.0,7.0,48.0,1.0,9.0,9.0,17.8,23.8
6,P023,180.0,174.0,2022-06-23,3.0,1.0,20.0,46.0,1.0,21.0,21.0,17.8,23.8
7,P023,180.0,174.0,2022-06-23,3.0,0.0,85.0,40.0,1.0,85.0,85.0,17.8,23.8
8,P023,180.0,174.0,2022-06-23,3.0,7.0,158.0,33.0,2.0,165.0,165.0,17.8,23.8
9,P023,180.0,174.0,2022-06-23,3.0,17.0,319.0,24.0,3.0,336.0,336.0,17.8,23.8
10,P023,180.0,174.0,2022-06-23,3.0,4.0,190.0,17.0,7.0,194.0,194.0,17.8,23.8
11,P023,180.0,174.0,2022-06-23,3.0,6.0,199.0,15.0,6.0,205.0,205.0,17.8,23.8
12,P023,180.0,174.0,2022-06-23,3.0,25.0,6.0,16.0,6.0,31.0,31.0,17.8,23.8
13,P023,180.0,174.0,2022-06-23,3.0,16.0,190.0,13.0,6.0,206.0,206.0,17.8,23.8
